doi,pmid,title,authors,journal,year,pub_date,pub_types,section,subtopic,tags,take,impact,digests,first_seen,source,confidence,verified,oa,has_abstract,url
10.1001/jama.2023.27979,,Context and Implications of the New Pediatric Sepsis Criteria,"Carlton, Erin F.; Perry-Eaddy, Mallory A.; Prescott, Hallie C.",JAMA,2024,,,Shock & Sepsis,general,,,,2024-01,2024-01-01,archive,1.0,True,False,False,https://jamanetwork.com/journals/jama/fullarticle/2814299?guestAccessKey=517f6f8b-36f9-4b51-86df-476994d8ae8f&utm_source=twitter&utm_medium=social_jama&utm_term=12412048417&utm_campaign=article_alert&linkId=277652288
10.1001/jama.2023.4747,,Losing Ceci,"Sanford, Ethan L.",JAMA,2023,,,Misc,other,,,,2023-03,2023-03-01,archive,1.0,True,False,False,https://jamanetwork.com/journals/jama/fullarticle/2803748
10.1001/jama.2023.8674,,Type 1 Diabetes Incidence and Risk in Children With a Diagnosis of COVID-19,"Weiss, Andreas; Donnachie, Ewan; Beyerlein, Andreas; Ziegler, Anette-G.; Bonifacio, Ezio",JAMA,2023,,,Misc,other,,,,2023-05,2023-05-01,archive,1.0,True,True,False,https://jamanetwork.com/journals/jama/fullarticle/2805461
10.1001/jama.2023.8972,,Revisiting the Analogy Between Clinical Trials and Diagnostic Tests by Interpreting a Negative Trial as a Negative Test for Efficacy,"Lewis, Roger J.; Viele, Kert",JAMA,2023,,,Misc,other,,,,2023-06,2023-06-01,archive,1.0,True,False,False,https://jamanetwork.com/journals/jama/article-abstract/2806175
10.1001/jama.2023.9294,,Normothermic Regional Perfusion—The Next Frontier in Organ Transplants?,"Truog, Robert D.; Flescher, Andrew; Ladin, Keren",JAMA,2023,,,Misc,other,,,,2023-05,2023-05-01,archive,1.0,True,False,False,https://jamanetwork.com/journals/jama/fullarticle/2805776
10.1001/jama.2024.22561,,FDA Authorizes First At-Home COVID-19 and Flu Combo Test,"Anderer, Samantha",JAMA,2024,,,Misc,other,,,,2021-07,2021-07-01,archive,1.0,True,False,False,https://content.govdelivery.com/accounts/USFDA/bulletins/2ea74e3
10.1001/jama.2024.23725,,Prolonged vs Intermittent Infusions of β-Lactam Antibiotics,"Pang, Huayang; Sun, Hao",JAMA,2025,,,Misc,other,,,,2024-06,2024-06-01,archive,1.0,True,False,False,https://jamanetwork.com/journals/jama/fullarticle/2819970?guestAccessKey=811bb604-ba33-44f3-a181-b55f2f516935&utm_source=silverchair&utm_medium=email&utm_campaign=article_alert-jama&utm_content=etoc&utm_term=082724&utm_adv=null
10.1001/jama.2024.25527,,Fever Prevention in Acute Vascular Brain Injury,"Okazaki, Tomoya",JAMA,2025,,,Misc,other,,,,2024-06,2024-06-01,archive,0.92,True,False,False,https://jamanetwork.com/journals/jama/article-abstract/2824088
10.1001/jama.2024.25982,39658862,Electronic Sepsis Screening Among Patients Admitted to Hospital Wards: A Stepped-Wedge Cluster Randomized Trial.,Arabi YM; Alsaawi A; Alzahrani M; Al Khathaami AM; AlHazme RH; Al Mutrafy A; Al Qarni A; Vishwakarma RK; Al Anazi R; Al Qasim E; Abdukahil SA; Al-Rabeah FK; Al Ghamdi H; Alatassi A; Al-Dorzi HM; Al-Hameed F; Babakr R; Alghamdi AA; Bin Salih S; Alharbi A; AlKatheri ME; Mustafa H; Al-Qahtani S; Al Qahtani S; Alselaim N; Tashkandi N; Alyami AH; Alyousef Z; AlDibasi O; Al-Qahtani AH; Aldawood A; Caswell A; Al Ayadhi N; Al Rehaili H; Al Arfaj A; Al Mubarak H; Alwasaidi T; Zahrani S; Alalawi Y; Alhadab A; Nasser T; Omer T; Al Johani SM; Alajlan A; Sadat M; Alzunitan M; Al Mohrij S; SCREEN Trial Group and the Saudi Critical Care Trials Group,JAMA,2025,,,Shock & Sepsis,general,,,,2025-02,2025-02-01,archive,0.996,True,True,True,https://jamanetwork.com/journals/jama/fullarticle/2828069?guestAccessKey=98ee44a2-6013-4444-b13b-3788022ef433&utm_source=silverchair&utm_medium=email&utm_campaign=article_alert-jama&utm_content=etoc&utm_term=030425&utm_adv=null
10.1001/jama.2024.26219,,Extracorporeal Blood Purification and Acute Kidney Injury in Cardiac Surgery,"Lieberman, Ori J.; LaHue, Sara C.",JAMA,2025,,,Renal,AKI,,,,2024-10,2024-10-01,archive,0.944,True,True,False,https://jamanetwork.com/journals/jama/article-abstract/2824929?utm_source=twitter&utm_campaign=content-shareicons&utm_content=article_engagement&utm_medium=social&utm_term=101824&s=09
10.1001/jama.2024.2933,,Individualized Treatment Effects of Oxygen Targets in Mechanically Ventilated Critically Ill Adults,"Buell, Kevin G.; Spicer, Alexandra B.; Casey, Jonathan D.; Seitz, Kevin P.; Qian, Edward T.; Graham Linck, Emma J.; Self, Wesley H.; Rice, Todd W.; Sinha, Pratik; Young, Paul J.; Semler, Matthew W.; Churpek, Matthew M.",JAMA,2024,,,Respiratory/ARDS,general,,,,2024-03,2024-03-01,archive,1.0,True,True,False,https://jamanetwork.com/journals/jama/fullarticle/2816677
10.1001/jama.2024.6096,38865154,Low-Dose Corticosteroids for Critically Ill Adults With Severe Pulmonary Infections: A Review.,Pirracchio R; Venkatesh B; Legrand M,JAMA,2024,,,Misc,other,,,,2024-06,2024-06-01,archive,1.0,True,False,True,https://pubmed.ncbi.nlm.nih.gov/38865154/
10.1001/jama.2024.8199,,Phoenix Criteria for Pediatric Sepsis and Septic Shock,"Thadani, Sameer; Goldstein, Stuart; Conroy, Andrea L.",JAMA,2024,,,Shock & Sepsis,general,,,,2024-01,2024-01-01,archive,1.0,True,False,False,https://jamanetwork.com/journals/jama/fullarticle/2814296?guestAccessKey=a84d9657-bcb8-41c5-a53e-37e64653aa15&utm_source=twitter&utm_medium=social_jama&utm_term=12412048419&utm_campaign=article_alert&linkId=277435682
10.1001/jama.2025.0858,,"Negotiating With Patients About Tests, Referrals, and Treatments","Kravitz, Richard L.",JAMA,2025,,,Misc,other,,,,2025-04,2025-04-01,archive,1.0,True,True,False,https://jamanetwork.com/journals/jama/fullarticle/2831715?guestAccessKey=bc84fbd6-bc4a-44e3-91df-97d040bd56ae&utm_source=twitter&utm_medium=social_jama&utm_term=16866703751&utm_campaign=article_alert&linkId=813221719
10.1001/jama.2025.12647,,Dexmedetomidine- or Clonidine-Based Sedation vs Propofol in Critically Ill Patients,"Santos Neto, Nestor Cordeiro dos",JAMA,2025,,,Misc,sedation-delirium,,,,2025-04,2025-04-01,archive,0.922,True,False,False,https://jamanetwork.com/journals/jama/article-abstract/2834276
10.1001/jama.2025.14901,,Critical Thinking for 21st-Century Medicine—Moving Beyond Illness Scripts,"Schwartzstein, Richard M.; Iyer, Alexander A.",JAMA,2025,,,Misc,other,,,,2025-12,2025-12-01,archive,1.0,True,False,False,https://jamanetwork.com/journals/jama/fullarticle/2839306?guestAccessKey=9ab80dec-9635-4ee1-89ab-7a92acad8fde&utm_source=twitter&utm_medium=social_jama&utm_term=18610130049&utm_campaign=article_alert&linkId=875883332
10.1001/jama.2025.21454,,Prediction of Bacteremia and Bacterial Meningitis Among Febrile Infants Aged 28 Days or Younger,"Burstein, Brett; Waterfield, Thomas; Umana, Etimbuk; Xie, Jianling; Kuppermann, Nathan",JAMA,2026,,,Misc,QI-informatics-AI,,,,2025-12,2025-12-01,archive,1.0,True,True,False,https://jamanetwork.com/journals/jama/fullarticle/2842440
10.1001/jama.2025.21530,,A Conservative Dialysis Strategy and Kidney Function Recovery in Dialysis-Requiring Acute Kidney Injury,"Liu, Kathleen D.; Siew, Edward D.; Tuot, Delphine S.; Vijayan, Anitha; Matzumura Umemoto, Gonzalo; Birkelo, Bethany C.; Lee, Benjamin J.; Kwong, Y. Diana; McCoy, Ian E.; Delucchi, Kevin; Zhuo, Hanjing; Hsu, Chi-yuan",JAMA,2026,,,Renal,AKI,,,,2025-11,2025-11-01,archive,0.962,True,True,False,https://jamanetwork.com/journals/jama/fullarticle/2841171?utm_source=twitter&utm_campaign=content-shareicons&utm_content=article_engagement&utm_medium=social&utm_term=110725&s=09
10.1001/jama.2025.22261,,Levosimendan to Facilitate Weaning From ECMO in Patients With Severe Cardiogenic Shock,,JAMA,2026,,,ECMO,weaning,,,,2025-12,2025-12-01,archive,0.964,True,False,False,https://jamanetwork.com/journals/jama/article-abstract/2842189
10.1001/jama.2025.24250,,Precision Immunotherapy to Improve Sepsis Outcomes,,JAMA,2026,,,Shock & Sepsis,general,,,,2025-12,2025-12-01,archive,0.901,True,False,False,https://jamanetwork.com/journals/jama/fullarticle/2842634
10.1001/jama.2025.24383,,Effect of Automated Closed-Loop Ventilation vs Protocolized Conventional Ventilation on Ventilator-Free Days in Critically Ill Adults,,JAMA,2026,,,Respiratory/ARDS,general,,,,2025-04,2025-04-01,archive,1.0,True,False,False,https://jamanetwork.com/journals/jama/fullarticle/2842610
10.1001/jama.2025.3046,,Optimal Vasopressin Initiation in Septic Shock,"Kalimouttou, Alexandre; Kennedy, Jason N.; Feng, Jean; Singh, Harvineet; Saria, Suchi; Angus, Derek C.; Seymour, Christopher W.; Pirracchio, Romain",JAMA,2025,,,Shock & Sepsis,vasoactives,,,,2025-03,2025-03-01,archive,0.93,True,True,False,https://jamanetwork.com/journals/jama/fullarticle/2831858
10.1001/jama.2025.8731,,Complete AI-Enabled Echocardiography Interpretation With Multitask Deep Learning,"Holste, Gregory; Oikonomou, Evangelos K.; Tokodi, Márton; Kovács, Attila; Wang, Zhangyang; Khera, Rohan",JAMA,2025,,,Misc,QI-informatics-AI,,,,2025-07,2025-07-01,archive,1.0,True,True,False,https://jamanetwork.com/journals/jama/fullarticle/2835630?guestAccessKey=47ee5666-9db2-40fe-a7cd-e22cef459fc1&utm_medium=email&utm_source=postup_jn&utm_campaign=article_alert-jama&utm_content=etoc-tfl_&utm_term=072225
10.1001/jama.2026.0446,,Does This Patient Have Volume Overload?,"Drum, Benjamin; La Course, Bryce; Kelly, Mark; York, Audrey; Worrall, Emily; Martins, Jennifer; Johnson, Stacy; Liles, Edmund A.",JAMA,2026,,,Misc,other,,,,2026-03,2026-03-01,archive,1.0,True,False,False,https://jamanetwork.com/journals/jama/fullarticle/2845382
10.1001/jama.2026.10247,42554995,Duration of Therapeutic Hypothermia After Out-of-Hospital Cardiac Arrest: The ICECAP Randomized Clinical Trial,Meurer WJ; Yeatts SD; Geocadin RG; Roy A; Callaway CW; Ramakrishnan V; Berry SM; Caveney AF; Meyer S; Bozeman N; Harney DM; Speers M; Stevenson VLW; Sozener CB; Daya MR; Beiser DG; Elmer J; Khan IR; Hirsch KG; Kilgannon JH; Nassal M; Johnson NJ; Beekman R; May TL; Brown J; Silbergleit R; SIREN Investigators; Difiore-Sprouse S; Darby J; Doshi A; Drumheller B; Faiver L; Flickinger K; Guyette F; Kaynar A; Molyneaux B; Ratay C; Steinberg A; Tam J; Weissman A; Coppler P; Case N; Strusinska-Thayer M; Le N; Smith J; Cook J; Lupton J; Spurlock W; Kim J; Mouammar M; Neth M; Mcconnell K; Roy S; Sabeh M; Kassir A; Paul J; Molignoni K; Peterson LK; Puri N; Remboski L; Jones C; Kurowsky D; Mchugh D; Stewart R; George B; Banker C; Kamal D; Wood N; Proctor A; Adler D; Acidera J; Fuentes M; Elkort K; Katsandres S; Srinivasan V; Thompson K; Kudenchuk P; Kampp M; Gilmore E; Wira C; Jasak S; Kisken K; Kitlen E; Perman S; D'Onofrio G; Meehl K; Gentile N; Reimer H; Isenberg D; Abboud MT; Gezalian M; Lahiri S; Toosi S; Na SM; Cha J; Obialisi G; Ayodele M; Torbati S; Wilburn J; Buck L; Mazzocco T; Mika V; Sherma A; Nene R; Davis A; Wardi G; Cronin A; Henning A; Duchman B; Sell R; Greer M; Gorhe A; Kesarwani M; Nishijima D; Sebat C; Vitt J; Kennedy L; Zimmermann L; Nielsen DS; Hsu C; Fowler J; Schmitzberger F; Thomas MP; Benoit J; Ramirez A; Knight W; Kreitzer N; Fermann G; Reinhart C; Vollmer A; Hunter B; Hogan P; Montelauro N; Ludwig H; Siddiqui H; Ellender T; Maghraoui S; Limkakeng A; Hawley T; Joiner A; Porter T; Johnston B; Motta M; Miller J; Gomez T; Beyer M; Nehme J; Wilson K; Almri Y; Grafton G; Jayaprakash N; Klausner H; Lewandowski C; Muir J; Rehman M; Kupas D; Kilbride S; Berry P; Reiner K; Melnychuk E; Hemphill C; Peterson K; Randazzo D; Madhok D; Baumann M; Selker H; Lord C; Riker R; Swor R; Grace H; Clark C; Timmis S; Berger D; Driver B; Hendrickson A; Prekker M; Hurreh K; Maruggi E; Cho SM; Osei-Frimpong A; Parish M; LaBozzetta C; Pauli L; Rothman R; Swedien D; Zimmerman L; Greenwood J; Torrente D; Doran O; Khan K; Abella B; Paolo W; Pacelli L; Burke D; Ellison A; Prince A; Philogene I; Latorre JG; Sah B; Hack J; Patel N; Stahl J; Schiller D; Wood M; Vickers S; Ardati A; Del Rios M; Kotini-Shah P; Heinert S; Kottler J; Vanden Hoek T; Khosla S; Kurz M; Laupus L; Patkar N; Paxton J; Wesner N; Ayaz F; O'neil B; Mohamed W; Hill M; Smith J; Wang H; Gumina R; Exline M; Reider C; Quinn J; Osborn E; Visweswaran A; Murkins A; Campos-Melendez A; Pernicka E; Tonna J; Carlson M; Messina A; Youngquist S; Merck L; Byrne E; Ornato J; Peberdy MA; Cooper W; Nerobeieva N; DeMasi S; Donohue M; Gossip M; Hillerbrand N; Joyce JM; Yadav K; Vazquez S; Hernandez E; Lapage J; Ushitani Y; Kronfeld K; Lanks C; Tolles J; Hypes C; Salvagio Campbell E; Mosier J; Labus M; Kaddouh F; Rice A; Bowles B; Agarwal S; Suh E; Velazquez A; Claassen J; Park S; Ghoshal  S; Roh D; Song YL; Carmona J; Singer A; Brandler E; Taylor M; Zamora F; Ham K; Adams N; Butler E; Moua Y; Denney A; Koenig M; Chung-Esaki H; Stern T; Nguyen K; Diedrich K; Pruitt P; Bragg P; Bleck T; Muschong K; Piserchia K; Taylor Z; Bruno J; Pop R; Bostick N; Holland A; James N; Jorand-Fletcher M; Maciel C; Becker T; Parker A; Khaliq A; Aufderheide T; Curtis A; Abdallah S; Gillespie D; Jasti J; Labinski J; Mattrisch L; Nanchal R; Roberts C; Robinsin E; Gaieski D; Rising K; Renzi N; Barksdale A; Zimmerman B; Miller B; Staloch J; Goldstein J; Perry B; Silverman M; McKaig B; Nelson O; Hua R; Kugener E; Su CM; Fischer K; Jones E; Bhatti M; Boyle J; Granado M; Karfunkle B; Ottman M; Rittenberger J; Bloomquist B; Breslin A; Berry C; Stermer K; Tyburczy D; Lewis I; Lee F; Davis B; Sarwal A; Koehler L; Douglas I; Haukoos J; Hiller T; Cupelo A; Gravitz S; Lyle C; Malik A; Lemar L; O'Connor R; Simpson A; Gupta V; Trott T; Tyagi A; Mimms T; Petrey R; Short J; Humphries R; Huebinger R; Choudhary A; Desai M; Cooper R; Vargas J; Beutler R; De La Rosa O; Chang S; Kochert E; Meise G; Leroux S; Faryar K; Moore A; McCloskey C; Bartle C; Garg N; Rahbani AC; Hakimi N; Klein B; Dodd K; Mckillip R; Hannigan N; Hesse K; Kulstad E; Griffeth V; Parnia S; Offenbacher J; Swarts C; Leontovich N; Ledrick D; King R; Hollar E; Tilley D; Toth D; Yang B; Hamza D; Arellano-Cruz P; Kerich L; Broadbent T; Martin K; Pham T; Pierce A; Ruderman A; Donnino M; Li F; Boise J; Ginde A; Mayer K; Martinez A; Peers J; Shelton S; Lee J; Orozco J; Purandare M; Baymon D; Scirica BM; Wabl R; Watson R; Friedman B; Ortiz D; Lutz C; Maskowitz A; Piktel J; Nichols J; Ragavapuram V; Skaramagas H; Anaya F; Siraj A; Krishnan V; Wilson L; Holder A; Stanley N; Negrin L; Williams A; Wright D; Hall A; Mayer S; Sawyer K; Arnaud JC; Pauls K; Wells S; Zhao W; Iwashyna T; Moler F; Kline P; Conley J; Schroeder A; Brown K; Miller C; Spiteri  A; Carlozzi N; Kratz A; Black J; Perez S; Karas J; Broglio K; Fitzgerald M; Marion J,JAMA,2026,2026-08-05,journal-article,Neurocritical Care,,,"Among 1,158 comatose out-of-hospital cardiac arrest survivors cooled to 33 degrees C across 71 US hospitals, increasing the duration of therapeutic hypothermia beyond 6 hours did not improve 90-day neurological outcomes.",,2026-07,2026-09-05,monthly,1.0,True,False,True,https://jamanetwork.com/journals/jama/fullarticle/2852508
10.1001/jama.2026.10616,42267875,High-Dose Intravenous Vitamin C and Mortality and Organ Dysfunction in Severe Burn Injury: The VICTORY Randomized Clinical Trial,Stoppe C; Hill A; Cancio LC; (Heyland DK; 24 burn centers globally),JAMA,2026,2026-06-10,Randomized Controlled Trial,Shock & Sepsis,,,"Phase 3 double-blind RCT across 24 burn centers in North/Central/South America, Europe, and Asia. Adults with deep second-/third-degree burns covering ≥20% TBSA requiring skin grafting were randomized to IV vitamin C 50 mg/kg every 6 hours for 96 hours vs placebo (N=238; mean age 48.9 years, 79% male, mean TBSA 37.0%). Trial stopped early at first prespecified interim analysis for futility/harm. Primary composite outcome (28-day mortality + persistent organ dysfunction at day 28): 40.8% vitamin C vs 29.7% placebo (adjusted RR 1.28, 95% CI 0.99-1.65; p=0.06 — crossed futility/harm threshold). 28-day mortality: 15.0% vs 7.6% (adjusted RR 1.96, 95% CI 1.32-2.90; p=0.001). Hospital mortality: 23.3% vs 16.1% (adjusted RR 1.44, 95% CI 1.03-2.00; p=0.03). Time to hospital discharge not improved.",practice-changing,2026-W24,2026-09-05,weekly,1.0,True,False,True,https://jamanetwork.com/journals/jama/fullarticle/2850392
10.1001/jama.2026.10628,42273960,Sodium Bicarbonate for In-Hospital Cardiac Arrest: A Randomized Clinical Trial,Granfeldt A; Kirkegaard BL; Vallentin MF; (BIHCA Investigators),JAMA,2026,2026-08-25,Equivalence Trial; Journal Article; Multicenter Study; Randomized Controlled Trial,Cardiac CC,,,"Double-blind, placebo-controlled RCT across 21 Danish hospitals; 913 randomized, 779 analyzed. Sodium bicarbonate (up to 100 mmol IV) versus placebo during in-hospital cardiac arrest after ≥1 epinephrine dose. Sustained ROSC did not differ (39% vs 37%, RR 1.05, 95% CI 0.88–1.24, p=0.62); 30-day survival (RR 1.25, 95% CI 0.84–1.88) and favorable neurologic outcome (RR 1.39, 95% CI 0.82–2.34) also did not differ, and both CIs cross the null. Alkalosis and hypernatremia were more common with bicarbonate.","null, confirmatory negative rct",2026-W36; 2026-06,2026-09-05,weekly,1.0,True,False,True,https://jamanetwork.com/journals/jama/fullarticle/2850405
10.1001/jama.2026.10639,42283228,Gastric Residual Volume Assessment in Critically Ill Children: The GASTRIC-PICU Randomized Clinical Trial,Tume LN; Mouncey PR; Broomhall JM; Ferrando-Vivas P; Orzol M; Chang I; Au C; Brown KL; Camsooksai J; Hall NJ; Khatun J; Lampro L; Laing E; Latten L; Marino LV; Menzies J; Parke M; Sadique Z; Sedgwick H; Schlapbach LJ; Valla FV; Veale L; Woolfall K; Harrison DA; Peters MJ; GASTRIC-PICU Investigators of the Paediatric Critical Care Society Study Group (PCCS-SG); Pathan N; White D; Humphreys L; Daubney E; Dingankar A; O'Malley L; Dewey R; Harrison PL; Armah H; Winmill H; Tooke C; Fox S; Fisher H; Neal R; Gadhvi K; Dodge L; Bak J; Greenberg L; Williams A; Alasnag M; Wellman P; Crulli B; Simpson E; Cowie M; Guillen Ortega M; Pena J; Day E; Daggett S; Heenan N; Claydon R; Plant K; Berkenstein S; McCarty S; Thomas S; Belfield H; Beech E; White M; Owusu-Ansah A; Hornby R; Sarfatti A; Harmer R; Ainsworth L; Hulme SL; James M; Kumar R; Mistry A; Kukreja P; Alcantara-Gemar L; Patel R; Madathil Amanullah A; Silvestre C; Miketa L; Nguyen T; Okeke C; Richardson J; McConaghy L; Carlisle R; Little A; Henderson E; Bowman F; Cathcart S; Mutch L; Aramburo A; Tous L; Wang J; Sampaio H; Parker L; Knott C; Khatun T; Lazzari L; Bokth F; Jennings C; Marshall R; Bunni L; Nagaraj R; Ramesh P; Watson J; Ward M; Percival P; Wherton-Whitehurst A; Macintosh I; Pappachan J; Pond J; Cook A; Dwarakanathan B; Da Silva C; Krasniqi E; Grixti E; Mitting R; Darnell S; Bridges K; Mustafa S; Budhiraja S; Fisher E; Kibe P; Cook H; Baumann P; Ellersich S; Adam A; Fluckiger L,JAMA,2026,2026-06-12,journal-article,Misc,,,"In the GASTRIC-PICU trial, omitting routine gastric residual volume measurement was noninferior for clinical outcomes and improved nutritional delivery.",,2026-06,2026-09-05,monthly,1.0,True,False,True,https://jamanetwork.com/journals/jama/fullarticle/2850408
10.1001/jama.2026.11078,42307570,Prone Positioning in Infants With Acute Bronchiolitis: The PROPOSITIS Randomized Clinical Trial,Baudin F; Pouyau R; Subtil F; Jarrasse C; Tochon M; Afanetti M; Milési C; Piloquet JE; Mortamet G; Nallet Amate M; Launay V; Cour Andlauer F; Roche S; Levy M; Rambaud J; Portefaix A; Javouhey E; PROPOSITIS Investigators; BROSSIER D; CHANTREUIL J; FERNANDES M; PAGET C; PATURAL H; RENOLLEAU S; WIEDEMANN A,JAMA,2026,2026-07-28,journal-article,Respiratory/ARDS,,,"In the PROPOSITIS trial, prone positioning did not significantly reduce escalation of care in infants with bronchiolitis on high-flow nasal cannula.",,2026-06,2026-09-05,monthly,1.0,True,False,True,https://jamanetwork.com/journals/jama/fullarticle/2850558
